,minimum,maximum
ALPHNH,0.0,-6.660418435884428e-12
ALTRH,0.0,-1.6561210698559573e-10
AMALT1,0.0,-1.612919275473259e-12
AMALT2,0.0,15.19455938953267
AMALT3,0.0,15.194559389532873
AMALT4,0.0,15.194559389531666
AMANAPEr,0.0,0.0
AMAOTr,0.0,-1.3056403360249117e-12
AMID,0.0,0.0
AMID2,0.0,-9.122206796862206e-13
AMID4,0.0,0.0
AMID5,0.0,0.0
AMMQLT8,0.0,-1.6052675987448835e-10
AMMQT8r,-0.8030102382176237,-0.8030102385298067
AMPMS2,0.0,-1.1612559444450124e-12
AMPMS3,0.0,0.0
AMPN,0.0,-6.4759852568884724e-12
AMPTASECG,0.0,-5.7657662430744635e-11
AMPTASEGC,0.0,-6.656137925511465e-11
ANPRT,0.0,-1.9143742410733985e-12
ANS,0.0,-2.28382323585101e-12
ANS2,0.0,-9.992715492424237e-12
ANZPtex,-1000.0,-422.1998489841294
AOXSr,0.0,-1.8772570092758312e-12
AP4AH,0.0,0.0
APRAUR,1.6060204770543887,1.6060204770543867
APSRmq,0.0,-1.708591949135055e-11
ARAB_Ltex,0.0,-1.759970580995343e-11
ARAI,0.0,-1.3005477487980677e-11
ARBTptspp,0.0,-4.5092504786064754e-11
ARBTtex,0.0,-4.009620945078603e-11
ARBabcpp,0.0,-9.015064865281006e-12
ARBt2rpp,1.1294187563669083e-11,-1.4350272024412416e-11
ARGDA,721.6864578028928,721.6864578024791
ARGDC,0.0,-1.610527404041935e-11
ARGSL,0.0,-7.401153866130208e-12
ARGSS,0.0,-6.658031260889594e-12
ARG_Ltex,741.2466653838005,741.2466653835146
ASAD,-32.92123518558743,-32.9212351855935
ASCBPL,0.0,0.0
ASNS1,0.0,-1.0375593865372098e-11
ASNS2,0.0,-2.5726544011572328e-11
ASO3tex,0.0,0.0
ASO3tpp,0.0,0.0
ASO4tex,0.0,0.0
ASO4tpp,0.0,0.0
ASP1DC,0.0,-1.515845798670004e-11
ASPCT,0.0,-6.649135036122753e-12
ASPKi,32.92123518559351,32.92123518559514
ASPO1,0.0,-4.7994387330476626e-11
ASPO5,0.0,-2.893636993602918e-12
ASPO6,0.0,-3.2749568714728056e-12
ASPT,0.0,-4.3485465898326226e-11
ASPTA,20.87501965280493,1000.0
ASP_Ltex,68.79814517185639,338.9343332945157
ASPabcpp,0.0,-1.1267779016879085e-11
ASPt2_2ipp,0.0,338.9343332944835
ASPt2_3pp,0.0,338.93433329442536
ASPt2pp,0.0,338.93433329441893
AST,0.0,-5.633889508439551e-12
ATPPRT,0.0,-2.213256390963084e-12
ATPS4pp,1000.0000000000133,1000.0
BAMPPALDOX,0.0,0.0
BBTCOAOX,0.0,0.0
BGLA1,0.0,-2.6370237588016706e-11
BGLAr,0.0,0.0
BPNT,0.8030102385271941,0.8030102385231945
BSORx,0.0,0.0
BSORy,0.0,0.0
BTNCLi,103.6344703187114,103.63447031871101
BTNT5rpp,3.0436916689729283e-12,1000.0
BTNtex,2.4349368569594925e-12,1000.0
BTS4,-2.1601038138648672e-14,-2.2688686057384676e-12
BUTCTr,1000.0000000005434,1000.0
BUTt2rpp,-1000.0000000000001,-1000.000000000552
BUTtex,-1000.0,-1000.0000000005405
BZAMAH,0.0,-2.9872357442768333e-10
BZAMt2rpp,0.0,-2.5790761893924833e-10
BZAMtex,0.0,-2.845779543601673e-10
BZtepp,0.0,-2.845779543601673e-10
BZtex,3.169137648325967e-10,5.187618959690551e-13
CA2tex,0.8030102385271942,0.8030102385271909
CADVtpp,0.0,-4.424504338185789e-11
CAP_NRepp,-1000.0,-1000.0000000005386
CAt4ipp,0.8030102385271942,0.8030102385271913
CBIAT,0.8030102385271942,0.8030102385271902
CBL1abcpp,0.0,0.0
CBL1tex,0.0,0.0
CBL2D,0.0,0.0
CBL2abcpp,0.0,0.0
CBL2tex,0.0,0.0
CBMKr,-721.6864578024463,-721.6864578026928
CBMTHL,0.0,999.9999999999734
CBMTHL2,0.0,-2.893452903656327e-11
CBPS,0.0,-2.379449743444271e-11
CCOuqpp,0.0,1000.0
CD2abc1pp,0.0,0.0
CD2tex,2.913685986153239e-11,0.0
CDAPPA120,0.0,-1.9822771371879093e-11
CDAPPA140,0.0,-1.4738725417982758e-11
CDAPPA141,0.0,-1.4738725417982758e-11
CDAPPA160,0.0,-1.484251925895447e-11
CDAPPA161,0.0,-1.4738725417982758e-11
CDAPPA180,0.0,-1.486414297582356e-11
CDAPPA181,0.0,-1.633604413895139e-11
CDOSKT,5.0649205555881665,5.064920555588151
CDPMEK,8.433412828762236,8.433412828753516
CELBptspp,0.0,-7.085355124323053e-11
CELLBtex,0.0,-5.963821143030235e-11
CGLYabcpp,0.8030102385431812,0.8030102383989614
CGLYtex,0.8030102385414272,0.8030102384014962
CHCOAL,0.0,-2.230260282306523e-12
CHLPHNCLtex,-1000.0,-1000.0000000005103
CHLt2rpp,0.0,0.0
CHOLSH,0.0,0.0
CHOLtex,0.0,0.0
CHORM,0.0,-5.0074794668568565e-12
CHORS,3.2120409541088546,3.2120409541019974
CHRPL,0.8030102385272715,0.8030102385271913
CITL,0.0,-4.745280902704499e-10
CITt7pp,1.9657968771078528e-10,-4.926904120412795e-10
CITtex,2.0603775403934162e-10,-5.336817156789858e-10
CLPNS140,0.0,0.0
CLPNS160,0.0,0.0
CLPNS180,0.868487376003737,0.8684873760037338
CLPNSAI15,0.0,0.0
CLPNSAI17,0.868487376003737,0.8684873760037337
CLPNSI14,0.0,0.0
CLPNSI15,0.0,0.0
CLPNSI16,0.0,0.0
CLPNSI17,0.868487376003737,0.8684873760037337
CLtex,0.8030102385271944,0.8030102385271913
CMLDC,0.0,0.0
CO2tex,-1000.0,-1000.0000000000535
CO2tpp,-999.9999999999999,-1000.0000000000472
COBALT2tex,0.8030102385271941,0.8030102385271916
COBALTt5pp,-0.8030102385271908,-0.8030102385271942
CPC3MT,0.0,0.0
CPC5MT2,0.0,0.0
CPC6MT,0.0,0.0
CPC6R,0.0,0.0
CPC8MM,0.0,0.0
CPPPGO,0.0,-1.3479910851573967e-12
CPPPGO2,0.0,-3.880533264315135e-12
CRNCBCT,0.0,0.0
CRNCDH,0.0,0.0
CRNt7pp,0.0,0.0
CRNtex,0.0,0.0
CSND,0.0,-3.958873135259424e-11
CSNt2pp,0.0,-3.789686409155882e-11
CSNtex,0.0,-3.789686409155881e-11
CTBTtex,0.0,0.0
CTBTtpp,0.0,0.0
CTPS1,0.0,-3.5663237357394444e-11
CTPS2,0.0,-2.9609718967416756e-11
CU2tex,0.8030102385271941,0.8030102385271918
CYNTCNL,-1000.0,-3.353761712787673e-11
CYNTt2pp,0.0,-2.4478841556807106e-11
CYNTtex,0.0,-2.4478841556807106e-11
CYOmqpp,0.0,1000.0
CYRDAAT,0.0,-4.87346237382502e-12
CYRDAS,0.0,0.0
CYSDS,0.0,-2.1039724125202774e-10
CYSS,2.8801242569863983,2.8801242564136835
CYSS3r,2.8801242569788803,2.8801242562818263
CYSTGL,0.0,1000.0
CYSTL,0.0,-2.432555614265078e-10
CYSTS,1.6060204782071745,1.6060204768706212
CYTBD2pp,0.0,1000.0
CYTBDpp,0.0,1000.0
CYTD,0.0,-8.68527749586234e-11
CYTDK1,0.0,4.1912852241314384
CYTDK2,0.0,4.1912852241330985
CYTDK3,0.0,4.191285224133378
CYTDK4,0.0,4.191285224133867
CYTDt2rpp,4.19128522426703,4.191285224130486
CYTDtex,4.191285224265425,4.191285224130486
CYTK1,35.70879738473681,37.314817861656216
CYTK2,2.656625327178975e-11,0.0
CZP_NRepp,422.19984898479197,1000.0
CZPtex,422.1998489846016,999.9999999999999
Cuabcpp,0.8030102385271943,0.8030102385149925
Cut1pp,0.0,-1.1175402063780443e-11
D5KGK,0.0,0.0
DAAD,0.0,-1.4873187741638864e-10
DADA,0.0,-9.981167616119032e-11
DADNt2rpp,-990.5341136495255,498.63955763280154
DAD_2tex,-990.5341136495254,498.63955763285554
DAGK120,0.0,0.0
DAGK140,0.0,0.0
DAGK141,0.0,0.0
DAGK160,0.0,0.0
DAGK161,0.0,0.0
DAGK180,0.0,0.0
DAGK181,0.0,0.0
DALAt2rpp,-999.6346671053559,-716.1434286711345
DAPDA,0.0,0.0
DAPDC,32.73856873827132,32.738568738262835
DAPE,32.9212351855935,32.921235185585125
DAPMDH,0.0,0.0
DASYN120,0.0,-1.6541534947153136e-11
DASYN140,0.0,-1.617994614730867e-11
DASYN141,0.0,-1.698651078652634e-11
DASYN160,0.0,-1.698651078652634e-11
DASYN161,0.0,-1.617994614730867e-11
DASYN180,3.473949504014948,3.4739495039987682
DASYN181,0.0,-1.5291496243274216e-11
DASYNAI15,0.0,0.0
DASYNAI17,3.473949504014948,3.473949504014936
DASYNI14,0.0,0.0
DASYNI15,0.0,0.0
DASYNI16,0.0,0.0
DASYNI17,3.473949504014948,3.473949504014938
DB4PS,3.2120409541087773,3.212040954108769
DBTS,0.0,-2.096270357245638e-12
DCTPD,0.0,-1.2430000031746673e-11
DCTPD2,0.0,-9.586591847874909e-11
DCYTD,0.0,-8.932011874502414e-11
DCYTt2rpp,2.2090192991057935e-11,-8.042859645330828e-11
DCYTtex,2.4110076688847512e-11,-8.042859645330827e-11
DDCAtex,25.324602777940836,25.324602777919534
DDCAtpp,25.324602777940836,25.324602777917956
DDGALK,0.0,-2.4879994232924405e-11
DDGLCNt2rpp,5.135742770093542e-10,-2.979191761686871e-11
DDGLK,0.0,-3.1781596911966887e-11
DDPA,3.2120409541087773,3.2120409541024206
DDPGA,0.0,0.0
DDPGALA,0.0,-2.5400219133157934e-11
DFDCYTDDepp,0.0,-7.840078803799644e-11
DFDCYTDtex,0.0,-9.111682158485045e-11
DFDURItex,1.105270832330837e-10,-5.713356663502308e-13
DGK1,2.3140654952902918e-11,0.0
DGSNt2pp,0.0,1000.0000000000001
DGSNtex,0.0,1000.0
DH5FURAtex,-1000.0,-1000.000000000242
DH5FURAtpp,-1000.0,-1000.0000000002475
DHAD1,0.0,-2.4768879263339295e-10
DHAD2,0.0,-2.220496237854802e-10
DHAPT,0.0,-5.460691511168864e-11
DHBD,0.0,-3.91157017184007e-12
DHBS,0.0,0.0
DHEDAA,198.7796041483654,198.77960414759931
DHFOR2,0.0,0.0
DHFR,2.4090307156148114,2.4090307154625688
DHFS,2.4090307155815665,2.409030715581573
DHNAOT,0.0,-5.335384824235428e-13
DHNAS,0.0,-7.262865903411023e-13
DHNPA,2.409030715581567,2.4090307155815744
DHORD2,0.0,-1.9508961582625802e-11
DHORD5,0.0,-1.2829991742635426e-11
