,id,WD-ABX_1.5,WD-ABX_4.0,WD-ABX_6.0,WD-ABX_12.5
963,rxn08854_c1,0.8747000432409325,0.880613679964779,0.8132163508516195,0.23671744365039937
964,rxn08715_c1,0.0,0.0,0.0,0.0
965,rxn40368_c1,0.0,0.0,0.0,0.0
966,rxn15230_c1,0.0,0.0,0.0,0.0
967,rxn20583_c1,0.0,0.0,0.0,0.0
968,rxn15467_c1,0.0,0.0,0.0,0.0
969,rxn27318_c1,0.0,0.0,0.0,0.0
970,rxn14061_c1,0.009040936785698561,0.00887988172365361,0.009473332310625143,0.0022294016739264
971,rxn13957_c1,0.009040936785698561,0.00887988172365361,0.009473332310625143,0.0022294016739264
972,rxn21329_c1,0.0,0.0,0.0,0.0
973,rxn21863_c1,0.0,0.0,0.0,0.0
974,rxn40037_c1,0.09430583353075589,0.07113034603805357,0.20213359564151895,0.002229401673926401
975,rxn21859_c1,0.0,0.0,0.0,0.0
976,rxn15750_c1,0.0,0.0,0.0,0.0
977,rxn43837_c1,0.0,0.0,0.0,0.0
978,rxn26127_c1,0.0,0.0,0.0,0.0
979,sul00008_c1,0.0,0.0,0.0,0.0
980,rxn45692_c1,0.0,0.0,0.0,0.0
981,rxn05469_c1,0.0,0.21034581285542053,0.20931400023647195,0.0
982,rxn05064_c1,0.0,0.0,0.0,0.0
983,rxn02374_c1,0.0,0.0,0.0,0.0
984,rxn05319_c1,-28.806737854143964,-29.655969589030835,-28.93739784943729,0.0
985,rxn05730_c1,0.0,0.0,0.0,0.0
986,rxn04457_c1,0.0,0.0,0.0,0.0
987,rxn05129_c1,0.0,0.0,0.0,0.0
988,rxn02916_c1,0.0,0.0,0.0,0.0
989,rxn05488_c1,-0.6114770873996154,-0.591764964986794,-1.9859907388789182,1.3319860825318088
990,rxn03012_c1,0.0,0.0,0.0,0.0
991,rxn04132_c1,0.0,0.0,0.0,0.0
992,rxn05195_c1,0.0,0.0,0.0,0.0
993,rxn01208_c1,0.0,0.0,0.0,0.0
994,rxn02989_c1,0.0,0.0,0.0,0.0
995,rxn04791_c1,0.0,0.0,0.0,0.0
996,rxn00064_c1,0.0,0.0,0.0,0.0
997,rxn05468_c1,12.686600017043181,13.728379087419812,8.567762667364104,0.0049422383386519015
998,rxn11322_c1,0.0,0.0,0.0,0.0
999,rxn04133_c1,0.0,0.0,0.0,0.0
1000,rxn10570_c1,0.0,0.0,0.0,0.0
1001,rxn02666_c1,0.0,0.0,0.0,0.0
1002,rxn05467_c1,-7.879677227748487,-8.10077488029107,-5.559884814948508,0.0
1003,rxn24718_c1,0.0,0.0,0.0,0.0
1004,rxn23589_c1,0.0,0.0,0.0,0.0
1005,rxn08502_e0,0.0,0.0,0.0,0.0
1006,rxn08428_c1,-0.05274117532826178,0.0,-0.8236292880632501,0.0
1007,rxn08032_c1,0.0,0.0,-3.1775555873297128,0.0
1008,rxn08691_c1,0.0,0.0,0.0,0.0
1009,rxn08350_c1,0.0,0.0,0.0,0.0
1010,rxn07919_c1,0.0,0.0,0.0,0.0
1011,rxn08689_c1,0.0,0.0,0.0,0.0
1012,rxn09260_c1,0.0,0.0,0.0,0.014978815835131668
1013,rxn09330_c1,0.0,0.0,0.0,0.0
1014,rxn00062_c1,0.0,0.0,0.0,0.0
1015,rxn05561_c1,0.0,-0.06562285095548118,0.0,0.0
1016,rxn12008_c1,-0.06012707120773807,-0.05905596879728193,-0.0630027330040128,-0.014826715015955704
1017,rxn10336_c1,0.06802051427949261,0.06680879823642255,0.0712736910989769,0.01677315658659573
1018,rxn02988_c1,0.0,-0.05774381196400569,-0.06468639633817563,0.0
1019,rxn01974_c1,0.09430583353075589,0.07113034603805357,0.20213359564151895,0.002229401673926401
1020,rxn00060_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1021,rxn10197_c1,0.009040936785698561,0.00887988172365361,0.009473332310625143,0.0022294016739264
1022,rxn02264_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1023,rxn09202_c1,0.06802051427949261,0.06680879823642255,0.0712736910989769,0.01677315658659573
1024,rxn05514_c1,-0.02004235706924603,-0.01968532293242731,-0.021000911001337594,-0.0049422383386519015
1025,rxn11946_c1,0.02004235706924603,0.019685322932427307,0.021000911001337594,0.0
1026,rxn10213_c1,0.3082458042607647,0.30275471984030466,0.32298809363840814,0.07601023304208852
1027,rxn00295_c1,0.27122810357095684,0.2663964517096083,0.2841999693187543,0.066882050217792
1028,rxn00029_c1,0.08016942827698412,0.07874129172970924,0.08400364400535038,0.019768953354607606
1029,rxn02774_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1030,rxn03536_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1031,rxn00656_c1,0.040084714138483,0.039370645864854836,0.04200182200267566,0.009884476677303411
1032,rxn00237_c1,0.13315349155864478,0.13078149799726932,0.13952174467699224,0.032834276359454795
1033,rxn10124_c1,-0.02004235706924603,-0.01968532293242731,-0.021000911001337594,-0.0049422383386519015
1034,rxn09210_c1,0.06802051427949261,0.06680879823642255,0.0712736910989769,0.01677315658659573
1035,rxn00285_c1,0.16033885655396823,0.15748258345941848,0.16800728801070075,0.03953790670921521
1036,rxn00102_c1,-0.2331405890912967,-0.5192182033331734,0.0,0.0
1037,rxn12224_c1,0.02004235706924603,0.019685322932427307,0.021000911001337594,0.0
1038,rxn03537_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1039,rxn08168_c1,0.0,0.0,0.0,0.0
1040,rxn00966_c1,-0.02004235706924603,-0.019685322932427307,-0.021000911001337594,-0.0049422383386519015
1041,rxn10282_c1,0.036163747142794245,0.03551952689461444,0.03789332924250057,0.0089176066957056
1042,rxn02011_c1,0.009040936785698561,0.00887988172365361,0.00947333231062514,0.002229401673926401
1043,rxn09106_c1,0.20406154283847783,0.20042639470926765,0.21382107329693067,0.0503194697597872
1044,rxn00284_c1,0.0,0.0,0.0,0.0
1045,rxn02402_c1,0.0,-0.05774381196400569,-0.06468639633817563,0.0
1046,rxn05148_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1047,rxn04139_c1,0.02004235706924603,0.019685322932427307,0.021000911001337594,0.0
1048,rxn09657_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1049,rxn05029_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1050,rxn03538_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1051,rxn01213_c1,0.06916800799343663,0.06793585052093554,0.07247606531463793,0.017056116689882106
1052,rxn08444_c1,0.3082458042607647,0.30275471984030466,0.32298809363840814,0.07601023304208852
1053,rxn00502_c1,-0.040084714138483,-0.039370645864854836,-0.04200182200267566,-0.009884476677303411
1054,rxn00350_c1,-0.02004235706924603,-0.01968532293242731,-0.021000911001337594,-0.0049422383386519015
1055,rxn09067_c1,0.036163747142794245,0.03551952689461444,0.03789332924250057,0.0089176066957056
1056,rxn01512_c1,0.028818595278759167,0.02830522141489023,0.030196885153865618,0.007106368076403812
1057,rxn03393_c1,0.02004235706924603,0.019685322932427307,0.021000911001337594,0.0049422383386519015
1058,rxn00599_c1,0.16033885655396823,0.15748258345941848,0.16800728801070075,0.03953790670921521
1059,rxn10273_c1,0.036163747142794245,0.03551952689461444,0.03789332924250057,0.0089176066957056
1060,rxn00693_c1,0.14800637841193873,0.1320770036177582,0.1855318235831916,0.029653430031911406
1061,rxn02897_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1062,rxn02056_c1,-0.02004235706924603,-0.01968532293242731,-0.021000911001337594,-0.0049422383386519015
1063,rxn00912_c1,0.040084714138483,0.039370645864854836,0.04200182200267566,0.009884476677303411
1064,rxn03394_c1,0.02004235706924603,0.019685322932427307,0.021000911001337594,0.0
1065,rxn05144_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1066,rxn02287_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1067,rxn05255_c1,0.06012707120777179,0.05905596879728203,0.0630027330040128,0.014826715015955689
1068,rxn01791_c1,0.040084714138483,0.039370645864854836,0.04200182200267566,0.009884476677303411
1069,rxn00117_c1,0.997640853038642,0.9798688993912192,1.0453544307975555,0.24600793484807656
1070,rxn03395_c1,0.02004235706924603,0.019685322932427307,0.021000911001337594,0.0049422383386519015
1071,rxn00738_c1,-0.02004235706924603,-0.01968532293242731,-0.021000911001337594,-0.0049422383386519015
1072,rxn09043_c1,0.0,0.0,0.0,0.0049422383386519015
1073,rxn00470_c1,0.04008471413849206,0.03937064586485462,0.04200182200267519,0.009884476677303803
1074,rxn00128_c1,-0.02004235706924603,-0.01968532293242731,-0.021000911001337594,-0.0049422383386519015
1075,rxn00361_c1,0.0,0.0,0.0,0.0
1076,rxn09180_c1,0.0,0.0,0.0,0.0
1077,rxn08353_c1,0.0,0.0,0.0,0.0049422383386519015
1078,rxn04794_c1,-1.046463272666569,-0.9598087455701931,-1.1648929954278169,-0.11661897356926501
1079,rxn04704_c1,0.0,0.0,0.0,0.0
1080,rxn03617_c1,0.0,0.0,0.0,0.0
1081,rxn01423_c1,0.0,0.0,0.0,0.0
1082,rxn00979_c1,0.0,0.0,0.0,0.0
1083,rxn08166_c1,0.0,0.0,0.0,0.0
1084,rxn12868_c1,0.0,0.0,0.0,0.0
1085,rxn02226_c1,0.0,0.0,0.0,0.0
1086,rxn00010_c1,0.0,0.0,0.0,0.0
1087,rxn12376_c1,0.0,0.0,0.0,0.0
1088,rxn01539_c1,0.0,0.0,0.0,0.0
1089,rxn10094_c1,0.0,0.0,0.0,0.0
1090,rxn00379_c1,0.0,0.0,0.0,0.0
1091,rxn09041_c1,0.0,0.0,0.0,0.0049422383386519015
1092,rxn09039_c1,0.0,0.0,0.0,0.0049422383386519015
1093,rxn09045_c1,0.0,0.0,0.0,0.0049422383386519015
1094,rxn03880_c1,0.0,0.0,0.0,0.0
1095,rxn01418_c1,0.0,0.0,0.0,0.0
1096,rxn09310_c1,0.0,0.0,0.0,0.0
1097,rxn01406_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1098,rxn02277_c1,0.0,0.0,0.0,0.0
1099,rxn00309_c1,0.0,0.0,0.0,0.0
1100,rxn03622_c1,0.0,0.0,0.0,0.0
1101,rxn02288_c1,0.0,0.0,0.0,0.0
1102,rxn03866_c1,0.0,0.0,0.0,0.0
1103,rxn00317_c1,0.0,0.0,0.0,0.0
1104,rxn02297_c1,0.0,0.0,0.0,0.0
1105,rxn08131_c1,0.0,0.0,0.0,0.0
1106,rxn00127_c1,0.02004235706924603,0.01968532293242731,0.021000911001337594,0.0049422383386519015
1107,rxn08657_c1,0.0,0.0,0.0,0.0
1108,rxn14057_c1,0.0,0.0,0.0,0.0
1109,rxn40439_c1,0.0,0.0,0.0,0.0
1110,rxn12579_c1,0.0,0.0,0.0,0.0
1111,rxn00084_c1,0.0,0.0,0.0,0.0
1112,rxn05496_c1,1.0079205022044564,1.105237334117392,1.4452450072685594,0.7737291292081985
1113,rxn05508_c1,0.035306873780115156,0.04122051050396153,0.46092067637224027,0.10847052481195517
1114,rxn05217_c1,1.4645633978555308,1.3366777625475468,1.3378349654161952,0.6206234856835591
1115,rxn09690_c1,0.0,0.0,0.0,0.0
1116,rxn00953_c1,0.07962652832811809,0.07346732419058133,0.10314905073882435,0.0
1117,rxn05244_c1,-0.03560450730290918,-0.007300486199910206,0.0,0.0
1118,rxn12522_c1,0.0,0.0,0.0,0.0
1119,rxn01345_c1,0.0,0.0,0.0,0.0
1120,rxn00691_c1,0.0,0.0,0.0,0.0
1121,rxn12556_c1,-0.01430996390466266,-0.14683808520308603,-0.1648659309243122,0.0
1122,rxn12303_c1,-0.9673802360697461,-0.9501473444309361,-1.0136465572368902,-0.23854597911012482
1123,rxn00356_c1,0.0,0.0,0.0,0.0
1124,rxn00975_c1,0.0,0.0,0.0,0.0
1125,rxn05225_c1,0.0,0.0,0.0,0.0
1126,rxn05564_c1,0.21146038851662635,0.21169538295364318,0.44372568586370664,-0.005601474311657306
1127,rxn05299_c1,-0.0312809065065342,-0.17752948949603847,0.0,0.0
1128,rxn00130_c1,-0.515132331898009,-0.6527615955422047,-0.5069923007264947,-0.11931276628387846
1129,rxn05243_c1,1.219614533532598,1.1298546987265263,1.175851496895963,0.25409669900701104
1130,rxn00248_c1,0.0,-0.04920598599471793,0.0,0.0
1131,rxn05612_c1,0.16405547887989222,0.2147124402613875,0.21038005822326428,0.0
1132,rxn09672_c1,0.0,0.0,0.0,0.0
1133,rxn10163_c1,0.3217992412881953,0.32603161359964616,0.3104323230665788,0.2635203874793518
1134,rxn08434_c1,0.0,0.0,0.0,0.0
1135,rxn05117_c1,0.0,0.05774381196400569,0.06468639633817563,0.0
1136,rxn05310_c1,0.0,-0.018373166099147437,-0.022684574335494784,0.15352962794864003
1137,transcpd03846_c0_c1,0.04847837447719218,0.07573642294005722,-0.012682558191300014,0.0
1138,rxn00394_c1,0.25730521048006616,0.2907086575447668,0.21364858073040383,0.0
1139,rxn00101_c1,0.25730521048006616,0.2907086575447668,0.21364858073040383,0.0
1140,rxn10162_c1,1.967557286571557,1.9774599897942091,1.1371383197911502,0.15202046608417705
1141,rxn05306_c1,0.5267717439781066,0.5168240028533586,0.516198795039556,0.1288462035059136
1142,rxn05638_c1,0.0,0.0,0.0,0.0
1143,rxn00888_c1,0.0,0.0,0.0,0.0
1144,rxn05643_c1,0.035306873780115156,0.04122051050396153,0.019424569463350916,0.0
1145,rxn01738_c1,0.0,0.0,0.0,0.0
1146,rxn01619_c1,-85.65884706920107,-81.94737696110272,-99.81684235501847,0.0
1147,rxn02676_c1,-85.65884706920107,-81.94737696110272,-99.81684235501847,0.0
1148,rxn01053_c1,0.33401199267734993,0.36855760293486345,0.32775770537220694,0.0
1149,rxn01762_c1,-85.65884706920107,-81.94737696110272,-99.81684235501847,0.0
1150,rxn02675_c1,-85.65884706920107,-81.94737696110272,-99.81684235501847,0.0
1151,rxn02770_c1,-85.65884706920107,-81.94737696110272,-99.81684235501847,0.0
1152,rxn05646_c1,0.18350364500605756,0.21584935631056654,0.18315764498152937,0.0
1153,rxn01541_c1,0.0,0.0,0.0,0.0
1154,rxn05644_c1,0.0,0.0,0.0,0.0
1155,rxn05649_c1,0.16419028909162575,0.16594912474122903,0.15946656926664413,0.0
1156,rxn00425_c1,0.0,0.0,0.0,0.0
1157,rxn05654_c1,0.24813808810246835,0.1761493088006818,0.16800728801070075,0.03953790670921521
1158,rxn02760_c1,-0.04487480246955443,-0.028023414848764805,-0.036995087222353215,-0.04795806632010598
1159,rxn05300_c1,0.685535232645009,0.6858396349426124,0.650996857582046,0.21016693769605155
1160,rxn01315_c1,0.004259181707251258,0.003619468625451039,0.0,0.0
1161,rxn05301_c1,0.27176415688764666,0.2664069751082051,0.3146885090480847,0.08120307244209903
1162,rxn05669_c1,1.0940717208475275,1.1072355078745952,1.108844796432535,0.2349158693120502
1163,rxn05493_c1,0.3095522172056498,0.04122051050396153,0.019424569463350916,0.0
1164,rxn09426_c1,0.17556842735422598,0.17295930582137484,0.0,0.0
1165,rxn10663_c1,1.4972964919839964,1.525022857891871,0.8015944555809128,0.2635203874793518
1166,rxn13838_c1,0.0,0.0,0.0,0.0
1167,rxn06251_c1,0.17556842735422598,0.17295930582137484,0.0,0.0
1168,rxn08392_c1,0.17556842735422598,0.17295930582137484,0.0,0.0
1169,transcpd00536_c0_c1,0.17556842735422598,0.17295930582137484,0.0,0.0
1170,rxn00609_c1,-0.3480656925836838,-0.33684513554026163,0.0,0.0
1171,rxn05593_c1,-0.3480656925836838,-0.33684513554026163,0.0,0.0
1172,rxn12590_c1,0.1989448923891806,0.19958334755564283,0.19723018793236569,0.0
1173,rxn02304_c1,0.0,0.0,0.0,0.0
1174,rxn00932_c1,0.0,0.0,0.0,0.0
1175,rxn05634_c1,-0.18344312621988484,-0.17752948949603847,0.0,0.012628599674134766
1176,rxn00985_c1,-0.18344312621988484,-0.17752948949603847,0.0,0.0
1177,rxn05549_c1,0.20508842022334803,0.2045214241745424,0.206611206321659,0.0
1178,rxn00198_c1,-1.9439509470253773,-2.17778496891265,-2.2510940572856466,0.0
1179,rxn00186_c1,0.2273793647151668,0.2271011807944354,0.22812648563101048,0.0
1180,rxn05694_c1,0.2273793647151668,0.2271011807944354,0.22812648563101048,0.0
1181,rxn02552_c1,0.0039896209197133325,0.007890619754839956,0.15300633762731133,0.1597478213911566
1182,rxn12520_c1,0.0039896209197133325,0.007890619754839956,0.15300633762731133,0.1597478213911566
1183,rxn08113_c1,0.0039896209197133325,0.007890619754839956,0.15300633762731133,0.1597478213911566
1184,rxn04997_c1,0.06195126085235636,0.059954144586326606,0.06731493295029574,0.0
1185,transcpd00526_c0_c1,0.06195126085235636,0.059954144586326606,0.06731493295029574,0.0
1186,transcpd02733_c0_c1,-0.06195126085235636,-0.059954144586326606,-0.06731493295029622,0.0
1187,rxn13840_c1,0.0,0.0,0.0,0.2635203874793518
1188,rxn08550_c1,0.0,0.0,0.0,0.2635203874793518
1189,rxn03856_c1,0.035306873780115156,0.04122051050396153,0.019424569463350916,0.0
1190,rxn02319_c1,0.1505083476712924,0.1527082466242969,0.14460006039066564,0.0
1191,rxn01620_c1,0.1505083476712924,0.1527082466242969,0.14460006039066564,0.0
1192,rxn02263_c1,0.1505083476712924,0.1527082466242969,0.14460006039066564,0.0
1193,rxn05691_c1,0.1505083476712924,0.1527082466242969,0.14460006039066564,0.0
1194,rxn05582_c1,1.0934359039393104,1.0649677319956605,1.0280005892114874,0.29518582658480447
1195,rxn12603_c1,0.0,0.0,0.0,0.0
1196,rxn10665_c1,0.14623081393396897,0.1530723077782712,0.3104323230665788,0.0
1197,rxn01669_c1,0.0,-0.03937064586485825,-0.04200182200268085,-0.15352962794864003
1198,rxn09444_c1,0.0,0.0,0.0,0.0
1199,rxn09462_c1,0.0,0.0,0.0,0.0
1200,rxn09443_c1,0.0,0.0,0.012682558191300014,0.0
1201,rxn05156_c1,0.0,0.0,0.0,0.0
1202,rxn00503_c1,0.9997458423543537,1.0298311131749331,0.9127285608935103,0.0
1203,rxn09459_c1,1.3510656780500274,1.3719505501135998,0.49116213251433405,0.0
1204,rxn08443_c1,1.3510656780500274,1.3719505501135998,0.49116213251433405,0.0
1205,rxn10161_c1,0.0,0.0,0.0,0.0
1206,rxn00166_c1,0.16419028909162575,0.16594912474122903,0.15946656926664413,0.0
1207,rxn00578_c1,0.0,0.0,0.0,0.0
1208,rxn13143_c1,0.0,0.0,0.0,0.0
1209,rxn05061_c1,0.0,0.0,0.0,0.0
1210,rxn00033_c1,0.0,0.0,0.0,0.0
1211,rxn11735_c1,0.0,0.0,0.0,0.0
1212,rxn00880_c1,0.0,0.0,0.0,0.0
1213,rxn03071_c1,0.1989448923891806,0.19958334755564283,0.19723018793236569,0.0
1214,rxn02339_c1,0.1989448923891806,0.19958334755564283,0.19723018793236569,0.0
1215,rxn02356_c1,0.1989448923891806,0.19958334755564283,0.19723018793236569,0.0
1216,rxn10074_c1,0.25503738700691636,0.3504165929199521,0.6227263660660448,0.0
1217,rxn00994_c1,-0.11362464603138889,-0.17886941743383633,-0.512102805878043,0.0
1218,rxn05683_c1,0.11362464603138889,0.17886941743383633,0.512102805878043,0.0
1219,rxn00669_c1,0.0,0.0,0.0,0.012628599674134766
1220,rxn00359_c1,-0.10737876432458066,-0.08743239021377569,-0.16267540831399036,-0.014978815835131668
1221,rxn00131_c1,-0.12025414241547616,-0.11811193759456386,-0.1260054660080256,-0.02254706195550759
1222,rxn00957_c1,0.0,0.0,0.0,0.0
1223,rxn00272_c1,1.2677831447887635,1.2057729973012108,1.118110070889197,0.10399037389513024
1224,rxn00620_c1,-2.0884563974963677,-2.0512526781639844,-2.188339763754408,-0.5149917866769984
1225,rxn02303_c1,0.0,0.0,0.0,0.0
1226,rxn12239_c1,0.0,0.0,0.0,0.0
1227,rxn00347_c1,-0.4705512879775073,-0.32897759354986317,-0.40105771216803693,-0.0943827056341486
1228,rxn03978_c1,0.0,0.0,0.0,0.0
1229,rxn08491_c1,-0.010021178534623015,-0.009842661466213655,-0.010500455500668797,-0.0024711191693259507
1230,rxn00680_c1,1.068838252399583,1.006189649745568,0.9208798829568313,0.10399037389513024
1231,rxn00362_c1,-100.0,-100.0,-100.0,-61.45874968880755
1232,rxn02519_c1,-1.068838252399583,-1.006189649745568,-0.9208798829568313,-0.10399037389513024
1233,rxn00541_c1,0.1314288875391718,0.1416041288776685,0.07038959673745593,-0.012557171521241361
1234,rxn00958_c1,0.0,0.0,0.0,0.0
1235,rxn01333_c1,0.0,0.0,0.0,0.0
1236,rxn05939_c1,0.0,0.0,0.0,0.0
1237,rxn13647_c1,-0.007691724662907046,-0.3207895894231134,-0.7244051475672952,0.0
1238,rxn00197_c1,0.0,0.0,0.0,0.0
1239,rxn00252_c1,0.0,0.0,0.1281988225556081,0.0
1240,rxn05902_c1,-0.10737876432458066,-0.08743239021377569,-0.16267540831399036,0.0
1241,rxn01207_c1,0.18917115491472525,0.11776761727242024,0.09612571357093591,0.0
1242,rxn01504_c1,-0.18917115491472525,-0.11776761727242024,-0.09612571357093591,0.0
1243,rxn02889_c1,0.18917115491472525,0.11776761727242024,0.09612571357093591,0.0
1244,rxn13659_c1,0.18917115491472525,0.11776761727242024,0.09612571357093591,0.0
1245,rxn00991_c1,-0.11362464603138889,-0.17886941743383633,-0.512102805878043,0.0
1246,rxn02168_c1,0.0,0.0,0.0,0.0
1247,rxn01453_c1,0.0,0.0,0.0,0.0
1248,rxn13149_c1,0.0,0.0,0.0,0.0
1249,rxn01802_c1,0.0,0.0,0.0,0.0
1250,rxn08022_c1,0.0,0.0,0.0,0.0
1251,rxn05303_c1,0.8802018250964152,0.8952606567826176,0.8335229030485263,0.18452718773392904
1252,rxn05221_c1,1.210729583406407,1.2063176652970307,1.2225787093006644,0.0845479076238754
1253,rxn02161_c1,85.84235071420713,82.16322631741329,100.0,0.0
1254,rxn01761_c1,85.84235071420713,82.16322631741329,100.0,0.0
1255,rxn01621_c1,85.84235071420713,82.16322631741329,100.0,0.0
1256,rxn00672_c1,0.0,0.0,0.0,0.0
1257,rxn01996_c1,0.0,0.0,0.0,0.0
1258,rxn00602_c1,0.0,0.0,0.0,0.0
1259,rxn00288_c1,0.08779923154850013,0.01866672534126332,0.0,0.0
1260,rxn00949_c1,-0.027752235996462565,-0.013965066023194361,-0.059526357575166,0.0
1261,rxn00877_c1,0.14141274097552747,0.17154717548611575,0.11062356018800179,0.0
1262,rxn00899_c1,0.14141274097552747,0.17154717548611575,0.11062356018800179,0.0
1263,bio2,3.0124892464420365,2.9588248249339744,3.156565784076,0.7428487476349754
1264,EX_cpd01171_e0,-0.035306873780115156,-0.04122051050396153,-0.019424569463350916,0.6870713344195508
1265,EX_cpd11597_e0,0.0,0.0,0.0,0.0
1266,EX_cpd00028_e0,-0.020341055390986396,-0.01968532293242731,-0.02126575729176592,-0.02050038845899157
1267,EX_cpd00099_e0,-0.020341055390986396,-0.01968532293242731,-0.02126575729176592,-0.02050038845899157
1268,EX_cpd00075_e0,0.007691724662907046,0.3207895894231134,0.0,0.0
1269,EX_cpd00254_e0,-0.020341055390986396,-0.01968532293242731,-0.02126575729176592,-0.02050038845899157
1270,EX_cpd00069_e0,-0.27667189702411943,-0.2664069751082051,-0.333967723038195,-0.4297521032561663
1271,EX_cpd01242_e0,-0.20508842022334803,-0.2045214241745424,-0.206611206321659,-0.1780906255757075
1272,EX_cpd00009_e0,-3.575392354667195,-3.4601328081995373,-3.8007834527413915,-3.780398231483307
1273,EX_cpd00158_e0,-0.1881704516717895,-0.18916916666256361,-0.1854881943486052,-0.14661432008102523
1274,EX_cpd00281_e0,0.0,0.0,0.0,0.0
1275,EX_cpd03724_e0,0.0,0.0,0.0,0.0
1276,EX_cpd00221_e0,0.0,0.0,0.0,0.0
1277,EX_cpd00971_e0,0.0,0.0,0.0,0.0
1278,EX_cpd00034_e0,-0.020341055390986396,-0.01968532293242731,-0.02126575729176592,-0.02050038845899157
1279,EX_cpd00132_e0,-0.035306873780115156,-0.04122051050396153,-0.019424569463350916,-0.05835060616401411
1280,EX_cpd10516_e0,0.0,0.0,0.0,-0.0033372338911266397
1281,EX_cpd08305_e0,0.0,0.0,0.0,0.0
1282,EX_cpd00041_e0,-1.3369917328123877,-1.3366777625475468,-1.3378349654161952,-1.1658275202449782
1283,EX_cpd03846_e0,0.04847837447719218,0.07573642294005657,-0.012682558191300014,-0.18798494526921092
1284,EX_cpd00107_e0,-1.2349715949190516,-1.1298546987265263,-1.2358233691973024,-1.1578181539266792
1285,EX_cpd00092_e0,0.0,0.0,0.0,0.0
1286,EX_cpd00276_e0,0.0,0.0,0.0,0.0
1287,EX_cpd03726_e0,0.0,0.0,0.0,0.0
1288,EX_cpd00396_e0,-0.18350364500605756,-0.21584935631056654,-0.18315764498152937,-0.08539161367469644
1289,EX_cpd03847_e0,-0.3217992412881953,-0.32603161359964616,-0.3104323230665788,-0.5295605993841797
1290,EX_cpd00036_e0,-0.1747302487185925,-0.1761493088006818,-0.1709190670177226,-0.016606056144570114
1291,EX_cpd00268_e0,0.0,0.0,0.0,0.0
1292,EX_cpd00314_e0,-0.002835589676350762,-0.002835589676350762,-0.002835589676350762,-0.002835589676350762
1293,EX_cpd00550_e0,-0.16419028909162575,-0.16594912474122903,-0.15946656926664413,-0.3182039980710834
1294,EX_cpd00020_e0,-0.21006586325452128,-0.21034581285542053,-0.20931400023647195,0.6870713344195508
1295,EX_cpd00137_e0,-0.2380706297545658,-0.23744779264968846,-0.23974338865088843,-0.20718262460758374
1296,EX_cpd00536_e0,0.17872070639510368,0.17295930582137484,0.19419414879202254,0.0
1297,EX_cpd11640_e0,0.0,0.0,0.0,0.0
1298,EX_cpd00264_e0,0.0,0.0,0.0,0.0
1299,EX_cpd00218_e0,-0.013044840279868575,0.018373166099147437,0.022684574335494784,0.02053102582040335
1300,EX_cpd00161_e0,-0.685535232645009,-0.6858396349426124,-0.6847176968119806,-0.5605486254531028
1301,EX_cpd00751_e0,-0.1505083476712924,-0.1527082466242969,-0.14460006039066564,-0.012628599674134766
1302,EX_cpd01414_e0,0.0,0.0,0.0,0.0
1303,EX_cpd00024_e0,-0.035306873780115156,-0.04122051050396153,-0.019424569463350916,0.03160673412213377
1304,EX_cpd00033_e0,-1.0653641007080572,-1.0649677319956605,-1.0664286315214808,-0.9516220030039549
1305,EX_cpd00149_e0,-0.020341055390986396,-0.01968532293242731,-0.02126575729176592,-0.020500388458991565
1306,EX_cpd00067_e0,-7.764193747159162,-6.586338161551858,-13.304487666091777,0.0
1307,EX_cpd00105_e0,-0.11748660606554387,-0.1207510234219856,-0.10871933267810921,-0.27071689600311566
1308,EX_cpd15603_e0,0.0,0.0,0.0,0.0
1309,EX_cpd00035_e0,-1.1046474927665613,-1.105237334117392,-1.1030633508467962,-1.045020920232375
1310,EX_cpd00129_e0,-1.210729583406407,-1.2063176652970307,-1.2225787093006644,-0.8677489053798098
1311,EX_cpd00119_e0,0.18344312621988484,0.17752948949603847,-0.14337726457257677,-0.2542459560980623
1312,EX_cpd00058_e0,-0.020341055390986396,-0.01968532293242731,-0.02126575729176592,-0.02050038845899157
1313,EX_cpd00081_e0,0.0,0.0,0.0,0.0
1314,EX_cpd00141_e0,0.18344312621988484,0.17752948949603847,0.6644181017888303,-0.012628599674134766
1315,EX_cpd01293_e0,-0.2273793647151668,-0.2271011807944354,-0.22812648563101048,-0.14180110335573642
1316,EX_cpd00080_e0,0.0,0.0,0.0,0.0
