,minimum,maximum
CLCXB_GLCt,0.0,-4.840320221823836e-11
CLCXBte,0.0,-4.840320221823836e-11
CLMCI,0.0,0.0
CLOBI_Cte,0.0,-4.6191640082772675e-11
CLOBI_GLC_GLCAASE,0.0,-4.978221082844458e-11
CLOBI_GLCt,0.0,-4.978221082844458e-11
CLPMC,0.0,0.0
CLPNS140,0.0,0.0
CLPNS160,0.0,0.0
CLPNS180,1.424653998236036,1.4246539982360302
CLPNSAI15,0.0,0.0
CLPNSAI17,1.424653998236036,1.4246539982360296
CLPNSI14,0.0,0.0
CLPNSI15,0.0,0.0
CLPNSI16,0.0,0.0
CLPNSI17,1.424653998236036,1.4246539982360296
CLPOR,0.0,0.0
CMMBMM,0.0,0.0
CMZNH,0.0,0.0
CNMLOHOR,0.0,0.0
CO2t,-1000.0,-1000.0000000000892
COBALTt5,-0.4142976244870279,-0.41429762448702906
COHOR,0.0,0.0
CPALDH,0.0,0.0
CPAMLNH,0.0,0.0
CPC3MT,0.0,0.0
CPC5MT2,0.0,0.0
CPC6MT,0.0,0.0
CPC6R,0.0,0.0
CPC8MM,0.0,0.0
CPPPGO,0.0,-1.653047530423249e-11
CPPPGO2,0.0,-4.109380641459491e-12
CRNabc,0.0,-9.681573000836775e-12
CRTNIH,0.0,0.0
CRVSM1te,0.0,-3.1193666538902115e-11
CRVSM23te,0.0,-4.4092020079010285e-11
CSDPGS,0.0,0.0
CSND,0.0,-2.3795693375973757e-11
CTPF6PT,-1000.0,1000.0
CTPS1,12.457654618683017,12.45765461865445
CTPS2,0.0,-1.8842622433396472e-11
CVM1GLUC_GLCAASE,0.0,-4.611243823893285e-11
CVM1GLUCt,0.0,-5.874576679478503e-11
CVM23GLUC_GLCAASE,0.0,-5.668974010158464e-11
CVM23GLUCt,0.0,-5.736675818457881e-11
CYRDAAT,0.0,-5.5115025098762816e-12
CYSDS,0.0,-2.1454600927264077e-11
CYSS,0.0,-1.363120521986717e-11
CYSS3r,0.0,-1.510021968830651e-11
CYSTGL,0.0,-6.5777379770389455e-12
CYSTS,0.0,-7.859303557873788e-12
CYSTS2,0.0,968.2177594825125
CYSt2r,-956.7867441443829,11.431015338094536
CYTD,0.0,-1.486173458017997e-11
